"sequence","SUBHOLDING","NAMA LOKASI","TIPE FASILITAS","KETERANGAN FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall CSAT","Group_Overall CSAT","Numeric_Overall CSAT","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-3PS","Numeric_People-3PS","Product/Premise-3PS","Numeric_Product/Premise-3PS","Process-3PS","Numeric_Process-3PS","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","IDM","PRAMBANAN","PUBLIC","Museum","IDM-PRAMBANAN-PUBLIC-Museum-01",,,,"2","Not Satisfied","2","Untuk Museum Candi Prambanan terdapat beberapa hal yang dapat diperbaiki, seperti:
1. Untuk penjelasan beberapa patung dan arca sebaiknya jangan dalam bentuk QR. Informasi sebaiknya disajikan dalam bentuk tulisan di sebelah benda agar dapat dibaca dengan mudah.
2. Penerangan di dalam museum kurang baik, sehingga kesulitan untuk membaca beberapa informasi.
3. Ruangan sangat panas, ac tidak nyala/rusak, membuat tidak betah untuk berlama-lama di museum.
4. Tidak ada staff di museum, hanya ada petugas kebun saja. Sehingga saya sedikit khawatir dengan benda di dalam museum yang tidak diawasi.","Environmental Sustainability and Green Initiatives|Facility Cleanliness and Maintenance|Staff Friendliness and Service Quality|Amenities and Comfort (AC, Seating, Wangi, etc.)","Negative","1","1","4","4","2","2","dfea833a-5328-4fa5-a6c5-e78f221a28f6","Completed",,"05-07-2026 15:34:28",,"1342864",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","jamnya lebih pagi","Accessibility and Ease of Navigation","Neutral","5","5","5","5","4","4","b29e1bb6-7c74-45e1-8f9e-f3bc7bfc37f7","Completed",,"05-07-2026 11:07:00",,"45051",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"4","Satisfied","4","saran untuk jam mungkin bisa lebih pagi agr tudaj panas","Accessibility and Ease of Navigation","Negative","4","4","4","4","4","4","df651d5c-66e9-4842-9d99-ca98d06d175d","Completed",,"05-07-2026 11:07:06",,"53069",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"4","Satisfied","4","-",,"Neutral","3","3","4","4","4","4","ef3537f7-e478-4848-802c-04c9e3271ed3","Completed",,"05-07-2026 11:07:45",,"64378",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","semoga kedepannya lebih baik lagi, terima kasih kakak kakak",,"Positive","5","5","5","5","5","5","968244b2-5c61-4075-9ee7-794808715b91","Completed",,"05-07-2026 11:08:26",,"109297",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Seru banget, dan pemandunya sangat informatif memberi informasi tentang anjungan2 yang kita kunjungi.","Tourist Information and Guidance","Positive","5","5","5","5","5","5","796af3ff-c2dd-4480-809d-991184243653","Completed",,"05-07-2026 11:08:25",,"101548",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Semoga kedepannya semakin baik lagi, terima kasih",,"Positive","5","5","5","5","5","5","97cc590c-4db3-457d-a3f0-8f3b98c7bc2e","Completed",,"05-07-2026 11:08:40",,"110962",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Everything is oke",,"Positive","5","5","5","5","5","5","e81c976d-86af-4b40-8671-3e2f106dee86","Completed",,"05-07-2026 11:09:04",,"49334",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sangat komunikatif sekali, tapi terkadang ada yang tidak standby","Staff Friendliness and Service Quality","Neutral","5","5","5","5","5","5","27e7836d-264d-452c-b4de-599a07193cad","Completed",,"05-07-2026 11:09:07",,"55457",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Baik sekali",,"Positive","5","5","5","5","5","5","5c1daf76-c503-48d5-a7c0-5ddfeca54656","Completed",,"05-07-2026 11:09:05",,"81513",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
