"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API","SUB","4","T1, CENTRALIZE","SUB-SCP-T1- CENTRALIZE",,,,"5","Satisfied","5","Yg baik tetap dipertahankan","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","ded3e361-afa7-456a-a2bb-7e4f6b4f1416","Completed",,"24-06-2026 12:58:09",,"45309",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API","BPN","6","PRAYING ROOM (Mushollah Atrium Kedatangan )","BPN-MS-ATR-ARR",,,,"5","Satisfied","5","tolong untuk tempat penitipan barang / loker di beri kunci ! temoat sholat di bandara ini makasih","Prayer and Musholla Facilities (Availability, Cleanliness, Maintenance)","Positive",,,"3","3","3","3","f0809e07-7c6e-4bff-ad73-f18e935a3278","Completed",,"24-06-2026 15:47:29",,"135202",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API dan IAS","CGK T2","1","CHECK IN T2E","API-CHECK IN-CGK T2-HCI E",,,,"5","Satisfied","5","All good",,"Positive","5","5","5","5","5","5","cc922424-2d33-46eb-b161-1a5ff77eb135","Completed",,"24-06-2026 07:16:59",,"34121",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API dan IAS","CGK T3","1","CHECK IN T3 DOM","HCI.T3.DOM",,,,"4","Satisfied","4","Ok",,"Neutral","5","5","5","5","5","5","57710f76-ccc6-41df-a786-4a3de2180efa","Partial",,"24-06-2026 13:43:21",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API dan IAS","CGK T2","1","CHECK IN T2D","API-CHECK IN-CGK T2-HCI D",,,,"3","Neutral","3","We are looking for small cart inside the terminal. It is located outside with the sign no cart allowed in the terminal. It will be much better if small cart are put inside the teeminal,","Airport Facilities and Amenities (Shower Rooms, Charging Stations, Food & Beverage)","Negative","4","4","4","4","4","4","7157d4d5-faf1-491e-9342-291f97aaafff","Completed",,"24-06-2026 15:33:03",,"198350",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 WANITA","I.F.05.W",,,,"5","Satisfied","5","Sangat puassss","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","979a43bd-348d-4c89-a661-4d965a0b4bdc","Completed",,"23-06-2026 17:14:40",,"69775",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","KNO","3","TOILET,P3 WANITA","KNO-TW-P03",,,,"5","Satisfied","5","bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","42553847-4602-4122-a00c-ffd9423da633","Completed",,"23-06-2026 17:53:55",,"96114",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 16 WANITA","D.F.06.W",,,,"5","Satisfied","5","Toilet dengan model baru bagus, digate 17 namun penempatan closet terlalu tinggi sehingga menyulitkan pengguna. Lalu dibagian karet pintu itu mengelupas saat pemasangan kunci","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","4","4","4","4","10dfe875-7e7f-473d-a011-1038ba1862bc","Completed",,"23-06-2026 18:23:49",,"247730",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","KNO","3","TOILET,P5 WANITA","KNO-TW-P05",,,,"5","Satisfied","5","Tingkatkan terus service dan kebersihannya","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","b41b8f9a-b4ae-47b8-bb4d-1c397b13fa0d","Completed",,"23-06-2026 18:48:18",,"70498",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5","Tolong setiap toilet ditambahkan kursi untuk menunggu teman atau rekan saat di toilet, 1 baris untuk 2 atau 3 orang sudah sangat cukup. Terimakasih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","05582ba6-eaee-40c1-b795-faf9aeef2899","Completed",,"24-06-2026 05:25:05",,"160041",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
