"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API dan IAS","CGK T3","1","SCP T3 DOM","SCP2.T3.DOM",,,,"5","Satisfied","5","Good",,"Positive","5","5","5","5","5","5","e597118b-ecdd-4e13-9737-e1e8e59e6f4b","Completed",,"24-05-2026 21:24:34",,"80868",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API","YIA","4","MUSHOLA BAGGAGE CLAIM DOMESTIK PRIA","YIA-MUS-BCA-DOM-P",,,,"5","Satisfied","5","Utk seluruh bandara di dunia donk dibuatkan juga","Airport Facilities and Amenities (Shower Rooms, Charging Stations, Food & Beverage)","Neutral",,,"5","5","5","5","63ff6df8-0097-4c82-8546-8c2589f5b378","Completed",,"24-05-2026 19:58:33",,"57239",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API","SUB","4","T2,DEPP 1","SUB-CHECK-T2-DEPP 1",,,,"5","Satisfied","5",,,,,,,,,,"2bb06e4a-b12a-4c9a-9ea0-168feea43621","Partial",,"25-05-2026 14:40:24",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API","YIA","4","BOARDING LOUNGE DOMESTIK / GATE 1A","YIA-BR1A",,,,"2","Not Satisfied","2","Jarak ke toilet jauh, sebaiknya toilet dekat dengan jalur jalan & boarding lounge","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","3","3","5","5","e9f184b9-43db-4903-89ec-8be1e02d5bbf","Completed",,"24-05-2026 16:41:26",,"299559",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CURBSIDE WANITA","D.G.02.W",,,,"5","Satisfied","5","Toiletnya keren, bersih dan petugasnya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","19cfd7bd-0777-42df-bd2a-3fef017e47e7","Completed",,"24-05-2026 16:01:42",,"75005",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API dan IAS","KNO","3","TOILET,D4 WANITA","KNO-TW-D04",,,,"5","Satisfied","5",,,,,,,,,,"46f8c7e9-ba98-4827-a7ae-3c7419b8875d","Partial",,"24-05-2026 15:33:28",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","YIA","4","TOILET BOARIDNG ROOM TIMUR PRIA","YIA-TOI-BR-T-P",,,,"2","Not Satisfied","2","Tisu seharusnya selalu tersedia, tambahkan kursi tunggu untuk rekan penumpang yang menunggu di luar toilet.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","4","4","2","2","2","2","85a4dddc-6d05-4f04-9561-0f6c9a4bc1cf","Completed",,"24-05-2026 18:45:31",,"113790",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","CGK T1","1","TOILET T1B - PARKIR PRIA","Toilet Parkir B - Pria",,,,"1","Not Satisfied","1","Listrik Padam, toilet kotor dan tidak adanya tissue","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","1","1","3","3","1","1","b374114e-06c6-4936-a042-bc2165f046d4","Completed",,"24-05-2026 18:59:43",,"111062",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","CGK T1","1","TOILET T1B - PARKIR PRIA","Toilet Parkir B - Pria",,,,"1","Not Satisfied","1","Toilet gelap tidak ada penerangan, toilet kotor tidak ada staff","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","1","1","1","1","1","1","a86d27a5-8a37-499a-bc1c-c9f8c9223d81","Completed",,"24-05-2026 19:01:51",,"155809",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Bersih dan ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","4","4","4","4","50903e19-401d-4dba-b520-4306bbd1593c","Completed",,"24-05-2026 19:25:00",,"168214",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
