"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API dan IAS","CGK T2","1","SCP T2E","API-SCP-CGK T2-SCP 2E",,,,"5","Satisfied","5",,,,,,,,,,"467a1095-7316-4be9-bc5d-e74f85a1085b","Partial",,"13-05-2026 04:30:57",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API dan IAS","CGK T3","1","CHECK IN T3 DOM","HCI.T3.DOM",,,,"2","Not Satisfied","2","petugas cek in sangat jutek dan sombong. pria di F1  jam 8:37 13mei26.  gak greating.  pake masker.  mendekati  pembicaraan  kasar waktu nanya orang lain penumpang.  padahal istri  dan anak sy dosekitar situ.  siap melayani ato jd boss.  gak ada ramah ramahnya padahal  sdh senior . lalu dalam melayani  ngobrol sama disampingnya  wanita.  gak profesional banget dqn di front lagi.  mandang rendah customer","Customer Service and Staff Behavior","Negative","1","1","4","4","3","3","828d5af8-8da9-4dc8-acc9-ba90dd2288f8","Completed",,"13-05-2026 11:27:50",,"411078",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API dan IAS","CGK T2","1","CHECK IN T2E","API-CHECK IN-CGK T2-HCI E",,,,"5","Satisfied","5","halo mba/mas semangat kerja nyak💗",,"Positive",,,,,,,"197b0591-d095-4e5f-b476-c412a67ae5fe","Partial",,"13-05-2026 12:35:45",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API","BPN","6","BOARDING LOUNGE 5","BPN-G5",,,,"3","Neutral","3","Temperqrure ruangan tidak dingin dan tidak merata, beberapa tampat sampah hilang tutup nya, charging station kurang banyak dan perlu di perbaharui.","Environmental Comfort (Air Conditioning, Temperature, Air Quality, Ventilation)","Negative","5","5","4","4","5","5","4bc1201b-69be-40eb-87ce-e2493b7708cc","Completed",,"13-05-2026 14:57:39",,"403278",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Petugasnya sangat ramah, toilet menjadi harum dan bersih, top markotop...luar biasa","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","2b4ce522-27fe-4db1-92eb-913be03a74c1","Completed",,"12-05-2026 16:13:09",,"151996",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API dan IAS","KNO","3","TOILET,A7 PRIA","KNO-TP-A07",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","f8c66ed0-64d6-4b4b-a227-146103a97a8b","Completed",,"12-05-2026 16:24:51",,"22799",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","KNO","3","TOILET,A4 WANITA","KNO-TW-A04",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","dd013fab-dc47-449a-991d-2034e8555503","Completed",,"12-05-2026 17:40:34",,"26415",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","KNO","3","TOILET,P3 PRIA","KNO-TP-P03",,,,"5","Satisfied","5","Mantap",,"Positive","5","5","5","5","5","5","09f03d7f-d003-4aaf-b270-95bbf918eb93","Completed",,"12-05-2026 18:59:00",,"73673",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","KNO","3","TOILET,A6 WANITA","KNO-TW-A06",,,,"5","Satisfied","5","Fasilitas lengkap baik ,ramah","Airport Facilities and Amenities (Shower Rooms, Charging Stations, Food & Beverage)","Positive","5","5","5","5","5","5","bc652cdd-9f0d-4636-9e1f-5c394c7b5450","Completed",,"12-05-2026 19:51:39",,"63793",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Pertahankan mutu sekarang kalau bisa di tongkatkan. Apresiasi petugas penjaga toilet, hal kecil sebagian orang tapi salah satu indikator nilai besar","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","ab330dc3-add4-4356-a3cd-aa4bad1b38a3","Completed",,"12-05-2026 23:28:01",,"134375",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
