"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API dan IAS","CGK T2","1","PRAYING ROOM T2D - TRANSIT","API-PRAYING ROOM-CGK T2-TRS D PR",,,,"5","Satisfied","5","Masyaallah tabarakallah.. terimakasih ya Allah telah mempermudah untuk beribadah.. tempatnya nyaman banget 😇🫶🏻","Prayer and Musholla Facilities (Availability, Cleanliness, Maintenance)","Positive",,,"5","5","5","5","2939975b-ea52-4422-b8fc-067be82edb9b","Completed",,"26-06-2026 07:15:29",,"69092",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API","BPN","6","BOARDING LOUNGE 5","BPN-G5",,,,"5","Satisfied","5","Sangat baik dan bersih, serta pelayanan nya baik","Customer Service and Staff Behavior","Positive","4","4","5","5","4","4","097a9eab-3108-451b-bdfa-2734741ffc25","Completed",,"26-06-2026 14:12:16",,"79997",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"1","Not Satisfied","1","Toiletnya bersih, wangi dan petugasnya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","9782fbc6-7e47-4b0e-9a0b-90593f9b3f36","Completed",,"25-06-2026 15:52:01",,"59393",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Toilet E6 terminal 2E - Bersih harum nyaman, mohon petugas kebersihannya diberi bonus nggih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","1e89ef77-add7-4432-9f2a-fd495c850e4b","Completed",,"25-06-2026 15:56:53",,"87749",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API dan IAS","CGK T3","1","TOILET T3 INT - SCP WANITA","I.S.02.W",,,,"5","Satisfied","5","Toilet bersih, kering, harum dan petugas toilet sigap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","b5ee99ad-9102-48fa-89e3-065e9824ed7d","Completed",,"25-06-2026 15:59:50",,"45179",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API dan IAS","CGK T2","1","TOILET T2EF - TRANSIT WANITA","API&IAS-TOILET-CGK T2-TRS EF TW",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","230e0c71-d2e8-490f-8425-687bcc839fad","Completed",,"25-06-2026 21:37:09",,"20290",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR GATE 8 PRIA","I.G.06.P",,,,"5","Satisfied","5","Bersih dan rapih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","de887fb7-86b7-4e57-b312-b14a19e1e8be","Completed",,"26-06-2026 01:28:43",,"31645",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","CGK T1","1","TOILET T1A - BOARDING ROOM T1A-5 WANITA","A.BL5.W",,,,"5","Satisfied","5","Toiletnya sangat bersih & petugas ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","96e5648a-550b-48bb-a982-98b0a3bbeab3","Completed",,"26-06-2026 07:04:41",,"64551",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN PRIA","B. HCI. P",,,,"5","Satisfied","5","Toilet bersih dan harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e2fd8932-c9dc-401c-ad27-c731c5434f73","Completed",,"26-06-2026 07:18:38",,"36643",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet sangat bersih,harum dan ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","230aab65-96b7-40cb-9250-e19d379dd00c","Completed",,"26-06-2026 08:19:22",,"42050",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"11","API dan IAS","UPG","5","TOILET 2D GATE 7 PRIA","UPG-TOILET-2D_P",,,,"5","Satisfied","5","Sngat bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive",,,,,,,"b487f75c-ee56-4ada-b510-a62c50076f5c","Partial",,"26-06-2026 07:58:12",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"1","Not Satisfied","1","Toiletnya tidak bersih, ada sisa tai dikit, csny nganggur ga ngapa²in 26 06 2026 8:31","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","2","2","3","3","a34f3c1c-de9a-4450-8189-ddbcc19d5f10","Completed",,"26-06-2026 08:33:50",,"107946",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Lower flow for the water",,"Neutral","5","5","5","5","5","5","9ba6975d-cbaf-4c74-97be-56ab762c8bed","Completed",,"26-06-2026 08:35:14",,"62175",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Mantap",,"Positive","5","5","5","5","5","5","07829e6b-da5d-4bd8-bfd5-5d06d0a089a8","Completed",,"26-06-2026 08:39:15",,"67031",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL PRIA","D.G.05.P",,,,"5","Satisfied","5","Toilet bersih,bagus,harum,petugas ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","be021b18-9560-4701-9159-e5230e477065","Completed",,"26-06-2026 08:39:52",,"49336",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Bapak Charles Manurung yang bertugas di gate 4 keberangkatan Internasional sangat baik dalam menjaga kebersihan toilet dan juga ramah terhadap penumpang membantu memberi petunjuk juga selalu cekatan. Terima kasih atas kebersihan dan kenyamanan di toilet bandara Kuala Namu International.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","4","4","5","5","e6b9c4a9-0030-422b-9813-262df1460470","Completed",,"26-06-2026 08:51:41",,"375859",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","KNO","3","TOILET,D4 WANITA","KNO-TW-D04",,,,"5","Satisfied","5","Kakak nya ramah sekali🥰🥰 sehatselalu kakak🤗","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","ee83ad4a-2a2a-4d44-b84b-d58ce6b5ccef","Partial",,"26-06-2026 08:41:17",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 WANITA","I.F.05.W",,,,"2","Not Satisfied","2","People should not line up in front of the individual toilet doors, rather they should make one single line before the toilet. You should make a line to teach them, especially for people coming from villages.",,"Neutral","3","3","2","2","3","3","1f5a479f-89f2-4c8b-af28-8fa5300214d9","Completed",,"26-06-2026 12:51:40",,"355330",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5",".",,"Neutral","5","5","4","4","4","4","0a584089-6f8c-4368-b8b1-9e13e56a8e18","Partial",,"26-06-2026 14:26:59",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","KNO","3","TOILET,A4 WANITA","KNO-TW-A04",,,,"5","Satisfied","5","All clean and very good","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","b6776c4f-dd8c-4ca7-b3b9-f22248eaa1f3","Completed",,"26-06-2026 15:38:04",,"82478",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T3","1","TOILET T3 INT - SCP WANITA","I.S.02.W",,,,"5","Satisfied","5","Toilet bersih, kering, harum, petugas cleaner sigap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","d8737a65-d4ef-44ee-b028-428ab7b8b206","Completed",,"26-06-2026 15:39:07",,"49870",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
