"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API dan IAS","CGK T2","1","PRAYING ROOM T2D - TRANSIT","API-PRAYING ROOM-CGK T2-TRS D PR",,,,"4","Satisfied","4","Bagus & Bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive",,,"4","4","4","4","94f75802-eee5-4cbe-a944-1b73df5a8ff0","Completed",,"11-05-2026 15:09:42",,"139515",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API dan IAS","CGK T3","1","CHECK IN T3 INT","HCI.T3.INT",,,,"1","Not Satisfied","1","Saya penumpang transit garuda, dr denpasar ke kualanamu transit di cgk, saya mau upgrade seat saya yg cgk-kno, tp saya diharuskan untuk keluar ke keberangkatan dan ke counter ticketing untuk upgrade, setibanya saya di counter ticketing keberangkatan, ternyata saya udh ga bs upgrade, bukan krn seatnya penuh, tp dikatakan krn sudah boarding dan counter cek in sudah tutup, akhirnya saya terburu2 menuju boarding gate saya, dan ternyata flightnya delayed dan belum boarding. Bayangkan betapa semua pihak dirugikan pada kejadian ini.
Saya sebagai customer garuda berniat mengeluarkan lebih uang saya untuk kenyamanan saya dan menjadi tambahan pemasukan untuk garuda tp saya diharuskan menempuh segitu jauhnya perjalanan ke counter ticketing keberangkatan hanya untuk ditolak dgn alasan yg sepele.
Saya punya pengalaman yg persis sama dgn SQ di Changi, transit dr kualanamu-changi-shanghai, flightnya mepet, dan begitu saya sampe changi, saya bs upgrade di counter yg letaknya ada di dalam bahkan saat gate menuju shanghai sudah mulai boarding.
Jgn dijadikan makanan di pesawat yg takutnya tidak tersedia, alasan untuk menolak upgrade.
Mohon kedepannya, Soetta atau GA bisa mempermudah keinginan customer tanpa proses yg sulit","Check-in Process and Counter Availability","Negative","2","2","2","2","1","1","f5b0eee9-6dcd-4767-9524-e948e86a4f6e","Partial",,"10-05-2026 16:55:36",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API dan IAS","CGK T3","1","CHECK IN T3 INT","HCI.T3.INT",,,,"1","Not Satisfied","1","Saya penumpang transit garuda, dr denpasar ke kualanamu transit di cgk, saya mau upgrade seat saya yg cgk-kno, tp saya diharuskan untuk keluar ke keberangkatan dan ke counter ticketing untuk upgrade, setibanya saya di counter ticketing keberangkatan, ternyata saya udh ga bs upgrade, bukan krn seatnya penuh, tp dikatakan krn sudah boarding dan counter cek in sudah tutup, akhirnya saya terburu2 menuju boarding gate saya, dan ternyata flightnya delayed dan belum boarding. Bayangkan betapa semua pihak dirugikan pada kejadian ini.
Saya sebagai customer garuda berniat mengeluarkan lebih uang saya untuk kenyamanan saya dan menjadi tambahan pemasukan untuk garuda tp saya diharuskan menempuh segitu jauhnya perjalanan ke counter ticketing keberangkatan hanya untuk ditolak dgn alasan yg sepele.
Saya punya pengalaman yg persis sama dgn SQ di Changi, transit dr kualanamu-changi-shanghai, flightnya mepet, dan begitu saya sampe changi, saya bs upgrade di counter yg letaknya ada di dalam bahkan saat gate menuju shanghai sudah mulai boarding.
Jgn dijadikan makanan di pesawat yg takutnya tidak tersedia, alasan untuk menolak upgrade.
Mohon kedepannya, Soetta atau GA bisa mempermudah keinginan customer tanpa proses yg sulit","Check-in Process and Counter Availability","Negative","2","2","2","2","1","1","5245a832-fb70-4225-9cf3-4111397f23da","Completed",,"10-05-2026 16:55:56",,"1831259",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API dan IAS","CGK T2","1","CHECK IN T2E","API-CHECK IN-CGK T2-HCI E",,,,"5","Satisfied","5","Checkin online ok tapi

Saran checkin dipisahkan dgn taruh bagaso","Check-in Process and Counter Availability","Neutral","5","5","3","3","4","4","04f53f0c-b76a-4bde-ac4e-0bef6e0ee1b7","Completed",,"11-05-2026 07:30:52",,"559508",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API","BPN","6","BOARDING LOUNGE 9","BPN-G9",,,,"5","Satisfied","5",,,,,,,,,,"70188a31-0a17-42c7-835d-4531987ae993","Partial",,"10-05-2026 17:10:23",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API","YIA","4","BOARDING LOUNGE DOMESTIK / GATE 1B","YIA-BR1B",,,,"5","Satisfied","5",,,,,,,,,,"17d64758-363c-46fa-8aae-3858436b2d71","Partial",,"11-05-2026 13:19:01",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 15 WANITA","D.F.05.W",,,,"5","Satisfied","5","Toilet bersih kering dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","4e445d22-f94e-4f11-b54a-8ba1ab383992","Completed",,"10-05-2026 15:54:40",,"31961",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","SUB","4","T2,B2,WANITA","SUB-TOILE-T2-B2,WANITA",,,,"5","Satisfied","5","Toilet sudah bersih, kering juga harum, petugas sopan","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","61979544-dceb-44b0-ac76-9af2861f1b20","Completed",,"10-05-2026 15:55:27",,"145704",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","KNO","3","TOILET,A3 PRIA","KNO-TP-A03",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","6c5fd385-aad1-43f3-9584-d29db7b0dfd5","Completed",,"10-05-2026 15:58:59",,"18182",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","UPG","5","TOILET 2A GATE 4 WANITA","UPG-TOILET-2A-W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","a9cdeaf5-35bb-4a4e-b1e1-330323a354a6","Completed",,"10-05-2026 17:33:08",,"1337554",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
