"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Group_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Numeric_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Tags_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Sentiment_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_1","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_2","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_3","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_4","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_5","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Trigger Time","Campaign Id"
"1","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-1 PRIA","API&IAS-TOILET-CGK T2-BL D1 TP","5","Satisfied","5",,,,"5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet memiliki aroma yang wangi",,,,"Jumlah toilet mencukupi sehingga tidak ada antrean",,,,"dd672bd4-ec41-460c-af74-f428ce9a9f58","Completed","New","19-12-2025 13:02:37","Anonymous","153610",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T06:00:04.9329Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"2","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA","I.G.05.P","5","Satisfied","5","Bagus",,"Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"d70c2963-ccc7-4bcb-9b94-331103bcaf14","Completed","New","19-12-2025 11:40:39","Anonymous","45005",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T04:39:54.0378Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"3","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP","4","Satisfied","4","Bersih","Cleanliness and Hygiene of Toilets","Neutral","4","4","4","4","4","4","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"ae0af121-dc0e-4a48-b89d-2c7eb40163ec","Completed","New","19-12-2025 11:02:23","Anonymous","41843",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T04:01:42.1728Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"4","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP","3","Neutral","3","Make it cleaner and less smelly","Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets","Negative","5","5","3","3","2","2","Petugas ramah dan sopan",,,,,,"Toilet memiliki aroma yang bau|Tisu, sabun, air, dan hand dryer tidak tersedia",,,,"Kondisi toilet kotor karena jadwal pembersihan tidak jelas",,"01611553-3c12-48c7-b68b-26345963be13","Completed","New","19-12-2025 10:43:47","Anonymous","131046",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-19T03:41:34.7049Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"5","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W","5","Satisfied","5","Very good for service this toilet","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"25029d20-79f1-4372-a247-594c2d3a1308","Completed","New","19-12-2025 10:37:28","Anonymous","91337",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-19T03:35:55.5942Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"6","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP","5","Satisfied","5","Cukup baik dan bersih","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"89c37430-292b-45e4-a72b-ef2121dd0840","Completed","New","19-12-2025 10:31:35","Anonymous","505137",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T03:23:10.2937Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"7","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP","5","Satisfied","5","None",,"Neutral","5","5","4","4","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"bcbc222c-9f98-48be-946f-46ac5531d385","Completed","New","19-12-2025 09:50:23","Anonymous","62387",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-19T02:49:20.4233Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"8","API dan IAS","CGK T2","1","TOILET T2E - DEPARTURE CURBSIDE PRIA","API&IAS-TOILET-CGK T2-PCI E TP","5","Satisfied","5","bersih","Cleanliness and Hygiene of Toilets","Neutral","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet memiliki aroma yang wangi|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Ketersediaan tisu, sabun, air, dan hand dryer|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"445a0b8c-5246-4e5a-95e4-c5f432a87858","Completed","New","19-12-2025 09:21:24","Anonymous","92655",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T02:19:51.0582Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"9","API dan IAS","KNO","3","TOILET,D1 PRIA","KNO-TP-D01","5","Satisfied","5",,,,"5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"0370ddbb-122e-4076-b771-6e1dc6aa698a","Completed","New","19-12-2025 09:14:57","Anonymous","125354",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-19T02:12:51.6078Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"10","API dan IAS","CGK T1","1","TOILET T1B - BAGGAGE CLAIM PRIA","B.HCO.P","5","Satisfied","5","Joss",,"Neutral","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"4b3f9618-6859-4ccf-bf8b-8f8a3e73421a","Completed","New","19-12-2025 08:24:08","Anonymous","39721",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T01:23:27.4529Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
